"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	65	5396255	1.2
	"Arizona"	"04"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	417	5396255	7.7
	"Arizona"	"04"	"2002"	"2002"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	5396255	Unreliable
	"Arizona"	"04"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	334	5396255	6.2
	"Arizona"	"04"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	57	5510364	1.0
	"Arizona"	"04"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	33	5510364	0.6
	"Arizona"	"04"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	396	5510364	7.2
	"Arizona"	"04"	"2003"	"2003"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	20	5510364	0.4
	"Arizona"	"04"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	303	5510364	5.5
	"Arizona"	"04"	"2004"	"2004"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	11	5652404	Unreliable
	"Arizona"	"04"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	69	5652404	1.2
	"Arizona"	"04"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	58	5652404	1.0
	"Arizona"	"04"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	382	5652404	6.8
	"Arizona"	"04"	"2004"	"2004"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	21	5652404	0.4
	"Arizona"	"04"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	317	5652404	5.6
	"Arizona"	"04"	"2005"	"2005"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	5839077	Unreliable
	"Arizona"	"04"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	69	5839077	1.2
	"Arizona"	"04"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	55	5839077	0.9
	"Arizona"	"04"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	390	5839077	6.7
	"Arizona"	"04"	"2005"	"2005"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	21	5839077	0.4
	"Arizona"	"04"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	355	5839077	6.1
	"Arizona"	"04"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	91	6029141	1.5
	"Arizona"	"04"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	47	6029141	0.8
	"Arizona"	"04"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	425	6029141	7.0
	"Arizona"	"04"	"2006"	"2006"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	20	6029141	0.3
	"Arizona"	"04"	"2006"	"2006"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	365	6029141	6.1
	"Arizona"	"04"	"2007"	"2007"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	11	6167681	Unreliable
	"Arizona"	"04"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	56	6167681	0.9
	"Arizona"	"04"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	6167681	0.7
	"Arizona"	"04"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	454	6167681	7.4
	"Arizona"	"04"	"2007"	"2007"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	6167681	Unreliable
	"Arizona"	"04"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	334	6167681	5.4
	"Arizona"	"04"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	65	6280362	1.0
	"Arizona"	"04"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	66	6280362	1.1
	"Arizona"	"04"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	409	6280362	6.5
	"Arizona"	"04"	"2008"	"2008"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	24	6280362	0.4
	"Arizona"	"04"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	306	6280362	4.9
	"Arizona"	"04"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	86	6343154	1.4
	"Arizona"	"04"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	29	6343154	0.5
	"Arizona"	"04"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	490	6343154	7.7
	"Arizona"	"04"	"2009"	"2009"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	11	6343154	Unreliable
	"Arizona"	"04"	"2009"	"2009"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	13	6343154	Unreliable
	"Arizona"	"04"	"2009"	"2009"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	204	6343154	3.2
	"Arizona"	"04"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	100	6392017	1.6
	"Arizona"	"04"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	61	6392017	1.0
	"Arizona"	"04"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	459	6392017	7.2
	"Arizona"	"04"	"2010"	"2010"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	6392017	Unreliable
	"Arizona"	"04"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	249	6392017	3.9
	"Arizona"	"04"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	115	6482505	1.8
	"Arizona"	"04"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	65	6482505	1.0
	"Arizona"	"04"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	494	6482505	7.6
	"Arizona"	"04"	"2011"	"2011"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	13	6482505	Unreliable
	"Arizona"	"04"	"2011"	"2011"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	6482505	Unreliable
	"Arizona"	"04"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	234	6482505	3.6
	"Arizona"	"04"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	106	6553255	1.6
	"Arizona"	"04"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	56	6553255	0.9
	"Arizona"	"04"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	501	6553255	7.6
	"Arizona"	"04"	"2012"	"2012"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	6553255	Unreliable
	"Arizona"	"04"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	232	6553255	3.5
	"Arizona"	"04"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	128	6626624	1.9
	"Arizona"	"04"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	38	6626624	0.6
	"Arizona"	"04"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	489	6626624	7.4
	"Arizona"	"04"	"2013"	"2013"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	6626624	Unreliable
	"Arizona"	"04"	"2013"	"2013"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	229	6626624	3.5
	"Arizona"	"04"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	132	6731484	2.0
	"Arizona"	"04"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	56	6731484	0.8
	"Arizona"	"04"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	495	6731484	7.4
	"Arizona"	"04"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	199	6731484	3.0
	"Arizona"	"04"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	107	6828065	1.6
	"Arizona"	"04"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	55	6828065	0.8
	"Arizona"	"04"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	545	6828065	8.0
	"Arizona"	"04"	"2015"	"2015"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	223	6828065	3.3
	"Arizona"	"04"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	92	6931071	1.3
	"Arizona"	"04"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	59	6931071	0.9
	"Arizona"	"04"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	604	6931071	8.7
	"Arizona"	"04"	"2016"	"2016"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	6931071	Unreliable
	"Arizona"	"04"	"2016"	"2016"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	286	6931071	4.1
	"Arkansas"	"05"	"1999"	"1999"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	20	2651860	0.8
	"Arkansas"	"05"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	10	2651860	Unreliable
	"Arkansas"	"05"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	23	2651860	0.9
	"Arkansas"	"05"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	201	2651860	7.6
	"Arkansas"	"05"	"1999"	"1999"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	13	2651860	Unreliable
	"Arkansas"	"05"	"1999"	"1999"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	11	2651860	Unreliable
	"Arkansas"	"05"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	94	2651860	3.5
	"Arkansas"	"05"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	22	2673400	0.8
	"Arkansas"	"05"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	30	2673400	1.1
	"Arkansas"	"05"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	192	2673400	7.2
	"Arkansas"	"05"	"2000"	"2000"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	28	2673400	1.0
	"Arkansas"	"05"	"2000"	"2000"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	2673400	Unreliable
	"Arkansas"	"05"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	93	2673400	3.5
	"Arkansas"	"05"	"2001"	"2001"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	2691571	Unreliable
	"Arkansas"	"05"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	15	2691571	Unreliable
	"Arkansas"	"05"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27	2691571	1.0
	"Arkansas"	"05"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	232	2691571	8.6
	"Arkansas"	"05"	"2001"	"2001"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	15	2691571	Unreliable
	"Arkansas"	"05"	"2001"	"2001"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	2691571	Unreliable
	"Arkansas"	"05"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	80	2691571	3.0
	"Arkansas"	"05"	"2002"	"2002"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	2705927	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	20	2705927	0.7
	"Arkansas"	"05"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	2705927	1.4
	"Arkansas"	"05"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	200	2705927	7.4
	"Arkansas"	"05"	"2002"	"2002"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	12	2705927	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	20	2705927	0.7
	"Arkansas"	"05"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	114	2705927	4.2
	"Arkansas"	"05"	"2003"	"2003"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	2724816	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	15	2724816	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	28	2724816	1.0
	"Arkansas"	"05"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	215	2724816	7.9
	"Arkansas"	"05"	"2003"	"2003"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	17	2724816	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	21	2724816	0.8
	"Arkansas"	"05"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	85	2724816	3.1
	"Arkansas"	"05"	"2004"	"2004"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	2749686	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	18	2749686	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	33	2749686	1.2
	"Arkansas"	"05"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	181	2749686	6.6
	"Arkansas"	"05"	"2004"	"2004"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	2749686	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	117	2749686	4.3
	"Arkansas"	"05"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	19	2781097	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	32	2781097	1.2
	"Arkansas"	"05"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	211	2781097	7.6
	"Arkansas"	"05"	"2005"	"2005"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	23	2781097	0.8
	"Arkansas"	"05"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	124	2781097	4.5
	"Arkansas"	"05"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	25	2821761	0.9
	"Arkansas"	"05"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	35	2821761	1.2
	"Arkansas"	"05"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	187	2821761	6.6
	"Arkansas"	"05"	"2006"	"2006"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	2821761	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	133	2821761	4.7
	"Arkansas"	"05"	"2007"	"2007"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	14	2848650	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	17	2848650	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21	2848650	0.7
	"Arkansas"	"05"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	206	2848650	7.2
	"Arkansas"	"05"	"2007"	"2007"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	2848650	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	137	2848650	4.8
	"Arkansas"	"05"	"2008"	"2008"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	2874554	Unreliable
	"Arkansas"	"05"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	20	2874554	0.7
	"Arkansas"	"05"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	30	2874554	1.0
	"Arkansas"	"05"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	225	2874554	7.8
	"Arkansas"	"05"	"2008"	"2008"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	11	2874554	Unreliable
	"Arkansas"	"05"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	133	2874554	4.6
	"Arkansas"	"05"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	22	2896843	0.8
	"Arkansas"	"05"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	28	2896843	1.0
	"Arkansas"	"05"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	235	2896843	8.1
	"Arkansas"	"05"	"2009"	"2009"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	2896843	Unreliable
	"Arkansas"	"05"	"2009"	"2009"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	144	2896843	5.0
	"Arkansas"	"05"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	10	2915918	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	23	2915918	0.8
	"Arkansas"	"05"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	233	2915918	8.0
	"Arkansas"	"05"	"2010"	"2010"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	10	2915918	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	121	2915918	4.1
	"Arkansas"	"05"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	19	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	31	2937979	1.1
	"Arkansas"	"05"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	249	2937979	8.5
	"Arkansas"	"05"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	134	2937979	4.6
	"Arkansas"	"05"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	19	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	32	2949131	1.1
	"Arkansas"	"05"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	256	2949131	8.7
	"Arkansas"	"05"	"2012"	"2012"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	150	2949131	5.1
	"Arkansas"	"05"	"2013"	"2013"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	11	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	30	2959373	1.0
	"Arkansas"	"05"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	2959373	1.3
	"Arkansas"	"05"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	255	2959373	8.6
